#{"t_start": 1733298205.2908344, "env_id": "LunarLander-v3"}
r,l,t
240.849061,186,2383.001469
262.261332,270,2385.66283
248.792865,154,2387.114617
-316.034107,246,2389.629489
269.868622,761,2397.579078
36.076473,203,2399.685792
254.770322,185,2402.112609
50.63845,117,2403.230269
164.364268,1000,2413.478968
9.681712,96,2414.319565
58.08089,88,2415.089754
36.615405,107,2416.052504
263.308547,173,2417.691392
296.139257,648,2423.664156
272.013968,225,2425.630371
191.855903,1000,2435.085353
281.407877,318,2438.156019
2.60523,116,2439.077571
75.433527,128,2440.557343
-86.047926,97,2441.699213
145.734485,1000,2451.272682
31.304108,169,2452.817338
289.18624,169,2454.349507
8.019009,96,2455.305737
248.267995,164,2457.119399
59.852309,121,2458.271534
262.329565,136,2459.589201
-37.670641,96,2460.407594
237.975469,186,2461.984955
274.293985,159,2463.419021
284.329404,149,2464.928318
288.455678,168,2466.657257
-46.084536,139,2468.152461
234.08871,243,2470.377547
266.704907,195,2472.342402
252.396885,154,2473.607372
45.876389,121,2474.840657
-193.406008,329,2478.040677
262.637802,170,2479.588891
63.211807,119,2480.767703
25.105726,119,2481.917878
46.853501,87,2482.855064
17.88027,126,2484.348628
20.778569,105,2485.322702
256.796759,157,2486.785981
163.054262,1000,2496.030698
-4.569137,132,2497.132251
46.113935,120,2498.2607
38.832095,104,2499.180858
16.731776,129,2500.445373
303.04157,156,2501.874198
-164.30632,187,2503.438061
289.895388,409,2507.063196
52.788898,124,2508.230492
213.420056,712,2514.554744
-211.962229,375,2517.588427
287.565376,341,2520.56155
27.828367,98,2521.544369
282.329326,596,2527.089081
259.649637,207,2529.163621
272.473263,140,2530.358934
19.529523,159,2531.818273
41.553663,98,2532.774627
283.721393,435,2536.474767
47.962295,88,2537.360838
50.452604,86,2538.150228
-17.474326,98,2539.063193
271.777874,183,2540.835822
29.092307,119,2541.967382
277.850875,572,2548.482649
271.158799,145,2549.797409
25.39234,93,2550.673123
2.342868,106,2551.638967
-1.200193,150,2552.960641
285.637474,183,2554.606486
34.000737,89,2555.453545
271.315549,231,2557.504004
264.276852,175,2559.128136
50.927357,91,2560.011624
-20.419704,98,2560.978126
56.09566,125,2562.155252
-90.038711,57,2562.762859
260.467349,184,2564.588825
272.235741,432,2568.519428
51.975286,108,2569.586204
292.318962,226,2572.120676
311.547468,203,2574.328478
3.961841,100,2575.49259
-80.654062,389,2579.306435
254.265268,158,2580.774377
-23.57457,109,2582.092671
