#{"t_start": 1733323668.010893, "env_id": "MountainCar-v0"}
r,l,t
-106.0,106,1538.279103
-125.0,125,1539.370687
-96.0,96,1540.190036
-103.0,103,1541.029546
-86.0,86,1541.653206
-110.0,110,1542.591806
-115.0,115,1543.625098
-102.0,102,1544.340683
-159.0,159,1545.42716
-104.0,104,1546.219755
-158.0,158,1547.589706
-104.0,104,1548.367411
-126.0,126,1549.579124
-123.0,123,1550.593872
-109.0,109,1551.478352
-118.0,118,1552.328273
-102.0,102,1553.014072
-98.0,98,1553.767164
-114.0,114,1554.526807
-113.0,113,1555.431839
-132.0,132,1556.455966
-112.0,112,1557.506358
-103.0,103,1558.307611
-109.0,109,1559.112906
-86.0,86,1559.673064
-102.0,102,1560.304767
-105.0,105,1561.167382
-102.0,102,1561.958769
-100.0,100,1562.793082
-103.0,103,1563.617482
-189.0,189,1565.078789
-103.0,103,1565.701118
-115.0,115,1566.299525
-129.0,129,1567.113472
-106.0,106,1567.817448
-113.0,113,1568.67526
-105.0,105,1569.480439
-162.0,162,1570.483207
-85.0,85,1570.915092
-113.0,113,1571.614025
-93.0,93,1572.266145
-110.0,110,1572.998134
-111.0,111,1573.651598
-90.0,90,1574.257309
-86.0,86,1574.850193
-84.0,84,1575.359842
-105.0,105,1576.195783
-108.0,108,1576.812521
-87.0,87,1577.38624
-106.0,106,1578.019064
-107.0,107,1578.641356
-105.0,105,1579.460965
-106.0,106,1580.080584
-112.0,112,1581.038421
-118.0,118,1581.880295
-97.0,97,1582.56896
-105.0,105,1583.193785
-110.0,110,1583.999128
-109.0,109,1584.709134
-98.0,98,1585.377688
-108.0,108,1586.113275
-102.0,102,1586.726222
-110.0,110,1587.426089
-114.0,114,1588.127066
-103.0,103,1588.891935
-108.0,108,1589.578923
-116.0,116,1590.27259
-117.0,117,1590.976784
-107.0,107,1591.663436
-102.0,102,1592.409683
-103.0,103,1593.1586
-106.0,106,1593.936775
-106.0,106,1594.759276
-107.0,107,1595.308915
-108.0,108,1596.058397
-109.0,109,1596.756847
-119.0,119,1597.482851
-106.0,106,1598.215124
-104.0,104,1598.792447
-115.0,115,1599.52684
-107.0,107,1600.21472
-103.0,103,1600.790011
-102.0,102,1601.292678
-105.0,105,1602.301265
-105.0,105,1603.055861
-105.0,105,1603.630794
-105.0,105,1604.192119
-103.0,103,1604.760452
-116.0,116,1605.515563
-128.0,128,1606.275143
-106.0,106,1606.891468
-109.0,109,1607.538805
-103.0,103,1608.322618
-102.0,102,1608.975456
-90.0,90,1609.556711
-105.0,105,1610.128063
-103.0,103,1610.749929
-108.0,108,1611.423809
-106.0,106,1611.966261
-103.0,103,1612.547374
-125.0,125,1613.255882
-105.0,105,1613.839381
-124.0,124,1614.561853
-196.0,196,1615.803039
-100.0,100,1616.390763
-110.0,110,1617.029169
-114.0,114,1617.74551
-151.0,151,1618.887869
-103.0,103,1619.44481
-106.0,106,1620.295445
-142.0,142,1621.644533
-115.0,115,1622.440624
-173.0,173,1623.521482
-145.0,145,1624.574589
-89.0,89,1625.17217
-100.0,100,1625.924898
-109.0,109,1626.690941
-158.0,158,1627.760914
-153.0,153,1628.728101
-109.0,109,1629.358632
-144.0,144,1630.458005
-160.0,160,1631.565479
-86.0,86,1632.163634
-166.0,166,1633.306998
-86.0,86,1633.845897
-116.0,116,1634.65725
-111.0,111,1635.389331
-109.0,109,1636.053745
-150.0,150,1637.02755
-169.0,169,1638.382525
-107.0,107,1639.18547
-153.0,153,1640.360622
-109.0,109,1641.127552
-110.0,110,1641.847843
-149.0,149,1642.779226
-99.0,99,1643.318494
-112.0,112,1643.981943
-112.0,112,1644.687916
-110.0,110,1645.40565
-106.0,106,1646.126309
-161.0,161,1647.057411
-87.0,87,1647.575626
-114.0,114,1648.324616
-95.0,95,1648.893461
-104.0,104,1649.565807
-161.0,161,1650.663979
-107.0,107,1651.335887
-150.0,150,1652.198003
-121.0,121,1652.918903
-94.0,94,1653.459255
-90.0,90,1654.045512
-158.0,158,1655.029329
-91.0,91,1655.527754
-161.0,161,1656.414617
-92.0,92,1656.961673
-89.0,89,1657.554941
-98.0,98,1658.205472
-166.0,166,1659.061177
-163.0,163,1660.0814
