#{"t_start": 1733682756.2704132, "env_id": "MountainCar-v0"}
r,l,t
-85.0,85,2358.492731
-85.0,85,2359.209117
-105.0,105,2359.861676
-99.0,99,2360.69215
-105.0,105,2361.626571
-103.0,103,2362.231323
-186.0,186,2363.607569
-113.0,113,2364.551227
-85.0,85,2365.272044
-106.0,106,2365.942762
-106.0,106,2366.640124
-105.0,105,2367.505831
-113.0,113,2368.640573
-104.0,104,2369.433652
-102.0,102,2369.951937
-111.0,111,2370.838202
-107.0,107,2371.603797
-107.0,107,2372.153294
-100.0,100,2372.975008
-98.0,98,2373.770694
-104.0,104,2374.472675
-104.0,104,2375.219589
-88.0,88,2375.94275
-106.0,106,2376.687768
-105.0,105,2377.355538
-107.0,107,2378.32146
-104.0,104,2378.939921
-105.0,105,2379.728569
-88.0,88,2380.391259
-162.0,162,2381.832151
-111.0,111,2382.652567
-106.0,106,2383.287513
-96.0,96,2383.968609
-105.0,105,2384.724757
-109.0,109,2385.658666
-101.0,101,2386.570258
-105.0,105,2387.519377
-105.0,105,2388.169647
-103.0,103,2388.937221
-109.0,109,2389.923051
-105.0,105,2390.991065
-108.0,108,2391.728782
-107.0,107,2392.518157
-94.0,94,2393.239247
-84.0,84,2393.872027
-107.0,107,2394.607775
-109.0,109,2395.32461
-86.0,86,2395.958608
-109.0,109,2396.666405
-173.0,173,2397.921049
-200.0,200,2399.429334
-85.0,85,2400.119575
-155.0,155,2401.341341
-169.0,169,2402.341873
-85.0,85,2402.918982
-107.0,107,2403.644818
-169.0,169,2404.838129
-192.0,192,2406.32882
-90.0,90,2406.971502
-103.0,103,2407.733342
-108.0,108,2408.555843
-109.0,109,2409.598388
-107.0,107,2410.312947
-105.0,105,2411.114732
-176.0,176,2412.638502
-114.0,114,2413.49915
-105.0,105,2414.202616
-112.0,112,2415.42498
-90.0,90,2415.947263
-106.0,106,2416.955002
-107.0,107,2417.833158
-107.0,107,2418.819893
-93.0,93,2419.665493
-107.0,107,2420.507979
-109.0,109,2421.108854
-107.0,107,2421.882557
-96.0,96,2422.394592
-108.0,108,2422.968113
-120.0,120,2423.591348
-119.0,119,2424.476777
-93.0,93,2424.92853
-172.0,172,2426.11496
-148.0,148,2427.203891
-105.0,105,2427.809097
-165.0,165,2428.871964
-85.0,85,2429.324436
-157.0,157,2430.687807
-104.0,104,2431.32592
-190.0,190,2432.640236
-110.0,110,2433.299737
-107.0,107,2433.88928
-146.0,146,2434.855541
-153.0,153,2435.762392
-141.0,141,2436.80255
-144.0,144,2437.899825
-90.0,90,2438.47187
-153.0,153,2439.4497
-141.0,141,2440.564273
-96.0,96,2441.193853
-137.0,137,2441.988091
-143.0,143,2443.051583
-148.0,148,2444.098294
-106.0,106,2444.887676
-156.0,156,2445.904402
-143.0,143,2446.937635
-95.0,95,2447.680436
-90.0,90,2448.259563
-143.0,143,2449.139494
-138.0,138,2450.255613
-171.0,171,2451.423606
-142.0,142,2452.420654
-144.0,144,2453.18668
-96.0,96,2453.818164
-86.0,86,2454.485298
-101.0,101,2455.192961
-147.0,147,2456.242561
-96.0,96,2456.912444
-174.0,174,2458.122733
-143.0,143,2459.282264
-200.0,200,2460.532766
-160.0,160,2461.939412
-163.0,163,2463.374998
-162.0,162,2464.499872
-95.0,95,2465.186154
-109.0,109,2465.871409
-155.0,155,2466.87853
-132.0,132,2467.909281
-104.0,104,2468.544014
-149.0,149,2469.469805
-166.0,166,2470.42343
-145.0,145,2471.314108
-97.0,97,2472.142629
-182.0,182,2473.674601
-86.0,86,2474.307481
-84.0,84,2474.78817
-144.0,144,2475.655647
-83.0,83,2476.418631
-99.0,99,2477.130272
-140.0,140,2478.1709
-104.0,104,2478.975725
-152.0,152,2480.030892
-153.0,153,2480.962115
-88.0,88,2481.555758
-83.0,83,2482.160287
-148.0,148,2483.200581
-149.0,149,2484.391215
-138.0,138,2485.387188
-98.0,98,2486.102232
-101.0,101,2486.685137
-136.0,136,2487.562784
-105.0,105,2488.186637
-147.0,147,2489.258745
-148.0,148,2490.347835
-107.0,107,2490.951283
-93.0,93,2491.69534
-90.0,90,2492.263615
-107.0,107,2493.25548
-98.0,98,2493.993599
-169.0,169,2495.302197
-153.0,153,2496.502361
-161.0,161,2497.497189
-153.0,153,2498.456233
-86.0,86,2499.117485
-88.0,88,2499.755061
-149.0,149,2500.740959
-85.0,85,2501.229475
-141.0,141,2502.324841
-162.0,162,2503.403183
-137.0,137,2504.497323
-149.0,149,2505.463952
-134.0,134,2506.329663
-157.0,157,2507.8448
-87.0,87,2508.400541
-136.0,136,2509.320724
-87.0,87,2509.924659
-168.0,168,2511.44964
-170.0,170,2512.651306
-143.0,143,2513.594622
-163.0,163,2514.666958
-86.0,86,2515.389302
-189.0,189,2516.724708
-149.0,149,2517.696126
-116.0,116,2518.58763
-102.0,102,2519.073942
-95.0,95,2519.629262
-124.0,124,2520.293654
-144.0,144,2521.489744
-144.0,144,2522.521845
-143.0,143,2523.272153
-113.0,113,2524.058453
-172.0,172,2525.326379
-167.0,167,2526.25395
-162.0,162,2527.117691
-109.0,109,2527.725418
-184.0,184,2528.866269
-148.0,148,2529.808547
-84.0,84,2530.407471
-173.0,173,2531.775425
-166.0,166,2532.926061
-103.0,103,2533.702802
-88.0,88,2534.244262
-163.0,163,2535.514433
-173.0,173,2536.608884
-101.0,101,2537.23771
-145.0,145,2538.128879
-108.0,108,2538.905475
-147.0,147,2539.706456
-107.0,107,2540.291776
-152.0,152,2541.431597
-160.0,160,2542.580862
-154.0,154,2543.623989
-155.0,155,2544.609394
-162.0,162,2545.722942
-159.0,159,2546.79288
-110.0,110,2547.661449
