#{"t_start": 1733242022.1254387, "env_id": "LunarLander-v3"}
r,l,t
289.62342,297,1058.758486
269.932398,312,1060.052457
43.487399,135,1060.585993
61.160451,90,1060.936347
305.389588,293,1062.079056
263.45983,201,1062.836513
69.573578,100,1063.226438
259.681478,163,1063.90166
273.449603,175,1064.652939
261.372164,145,1065.273705
271.616554,282,1066.492788
291.519351,324,1067.870096
144.490832,1000,1072.048893
255.290415,234,1072.97667
34.13216,139,1073.506654
298.47171,233,1074.40693
275.893802,189,1075.165844
90.055781,194,1075.9786
243.882589,174,1076.662076
289.153386,215,1077.537386
5.368452,97,1077.909787
69.849433,155,1078.501608
58.284654,140,1079.039841
288.231431,204,1079.876281
311.27453,261,1080.905367
45.877156,148,1081.487296
281.702793,217,1082.360584
289.692558,162,1083.013604
247.917078,341,1084.415103
75.871994,179,1085.093315
253.409858,312,1086.317037
266.703561,177,1089.102003
286.607623,248,1090.057596
271.447829,250,1091.035056
15.363586,116,1091.515279
71.995141,149,1092.150738
295.85155,213,1093.001602
281.547036,425,1094.715163
20.614907,75,1095.004468
22.818885,114,1095.494143
302.714454,232,1096.497985
289.605077,430,1098.337855
61.003203,130,1098.897469
275.449685,300,1100.269389
294.634327,197,1101.012963
5.385429,100,1101.400927
275.006826,190,1102.129259
286.8163,195,1102.876549
42.003457,110,1103.300207
320.054244,257,1104.381827
250.224439,166,1105.043326
263.017475,229,1105.96092
289.191899,329,1107.284158
258.174208,210,1108.129575
39.043389,141,1108.717394
293.466693,230,1109.613585
253.101148,188,1110.329633
277.407816,198,1111.074997
289.322176,181,1111.917051
47.117948,142,1112.494366
21.216929,141,1113.057554
279.026677,225,1114.03236
257.535997,402,1115.777752
282.499537,310,1117.006476
16.437471,103,1117.425407
63.037718,140,1117.987032
160.570026,1000,1122.016778
283.105154,190,1122.772493
282.360746,241,1123.785083
131.361693,1000,1127.949885
55.711672,153,1128.58081
261.222007,291,1129.75047
38.425707,123,1130.253414
265.743234,241,1131.293077
276.730392,239,1132.351238
19.135669,99,1132.773262
286.028992,291,1133.94316
303.660149,274,1135.064123
260.119829,233,1136.066267
258.85366,235,1137.037897
239.187207,739,1140.172996
279.091701,199,1140.934622
279.655329,349,1142.298619
-1.278518,101,1142.694815
295.427917,180,1143.415912
3.660137,106,1143.8842
50.914791,83,1144.223899
256.712878,290,1145.419684
51.037622,107,1145.855499
274.938866,201,1146.699516
243.751973,295,1147.963658
271.74776,287,1149.098577
23.901966,123,1149.580197
39.276435,121,1150.038906
42.86759,145,1150.64469
54.802241,138,1151.215516
262.653133,255,1152.320467
282.537372,219,1153.214817
271.639271,265,1154.277444
1.796709,115,1154.788767
32.00533,103,1155.185859
55.621717,107,1155.676568
273.695365,683,1158.743408
272.60222,174,1159.535907
263.363418,973,1163.909405
47.47969,110,1164.359681
33.778988,129,1164.869407
17.2175,144,1165.496917
18.430387,130,1166.017407
247.482197,218,1166.918577
26.225267,141,1167.529105
24.562818,137,1168.110588
71.363929,131,1168.638237
23.294667,95,1168.996764
43.884605,131,1169.51615
17.46408,88,1169.863935
291.169818,348,1171.223663
37.876643,102,1171.650425
28.600608,119,1172.138131
289.765728,475,1174.010479
45.730704,107,1174.476821
280.769584,748,1177.589785
35.712646,198,1178.436311
264.880757,251,1179.518087
66.34453,163,1180.193578
288.122937,274,1181.301409
49.124092,142,1181.895795
28.987246,116,1182.420133
298.182864,407,1184.291017
6.920013,91,1184.679164
47.309123,140,1185.310826
38.30055,165,1186.063647
25.348682,102,1186.528457
45.984288,133,1187.126955
281.486169,221,1188.275926
9.492575,99,1188.71786
43.822483,131,1189.222011
292.914385,265,1190.28105
31.398531,135,1190.839361
41.961142,90,1191.244516
31.93468,107,1191.719629
288.083369,523,1194.72907
27.099248,106,1195.19468
71.455154,142,1195.788026
42.085828,96,1196.17634
291.342605,332,1197.53807
