#{"t_start": 1733240389.3005474, "env_id": "MountainCar-v0"}
r,l,t
-200.0,200,276.951072
-200.0,200,277.504903
-200.0,200,278.042095
-200.0,200,278.613965
-200.0,200,279.175094
-200.0,200,279.77235
-200.0,200,280.406813
-200.0,200,281.06465
-200.0,200,281.675536
-200.0,200,282.286744
-200.0,200,282.895679
-200.0,200,283.541258
-200.0,200,284.146657
-200.0,200,284.744235
-200.0,200,285.360054
-200.0,200,286.057948
-200.0,200,286.681649
-200.0,200,287.314529
-200.0,200,287.892142
-200.0,200,288.547214
-200.0,200,289.168722
-200.0,200,289.793838
-200.0,200,290.394533
-200.0,200,291.095854
-200.0,200,291.738816
-200.0,200,292.279161
-200.0,200,292.906577
-200.0,200,293.54934
-200.0,200,294.07405
-200.0,200,294.58865
-200.0,200,295.112756
-200.0,200,295.654338
-200.0,200,296.150983
-200.0,200,296.688004
-200.0,200,297.222018
-200.0,200,297.764749
-200.0,200,298.261028
-200.0,200,298.830023
-200.0,200,299.408206
-200.0,200,299.962026
-200.0,200,300.469611
-200.0,200,301.014221
-200.0,200,301.583165
-200.0,200,302.156391
-200.0,200,302.673003
-200.0,200,303.23313
-200.0,200,303.799471
-200.0,200,304.389236
-200.0,200,305.007111
-200.0,200,305.657099
-200.0,200,306.248209
-200.0,200,306.841221
-200.0,200,307.496841
-200.0,200,308.143437
-200.0,200,308.71546
-200.0,200,309.322675
-200.0,200,309.9418
-200.0,200,310.531794
-200.0,200,312.3477
-200.0,200,312.965178
-200.0,200,313.558568
-200.0,200,314.169037
-200.0,200,314.754653
-200.0,200,315.318544
-200.0,200,315.879633
-200.0,200,316.45777
-200.0,200,317.000761
-200.0,200,317.615161
-200.0,200,318.160031
-200.0,200,318.769384
-200.0,200,319.308578
-200.0,200,319.892188
-200.0,200,320.455238
-200.0,200,321.004132
-200.0,200,321.513873
-200.0,200,322.077423
-200.0,200,322.610484
-200.0,200,323.192649
-200.0,200,323.72574
-200.0,200,324.280132
-200.0,200,324.809794
-200.0,200,325.419893
-200.0,200,325.979178
-200.0,200,326.570227
-200.0,200,327.177324
-200.0,200,327.750647
-200.0,200,328.30663
-200.0,200,328.987437
-200.0,200,329.621721
-200.0,200,330.222265
-200.0,200,330.786526
-200.0,200,331.442549
-200.0,200,332.055563
-200.0,200,332.653338
-200.0,200,333.325165
-200.0,200,334.031945
-200.0,200,334.689664
-200.0,200,335.306127
-200.0,200,335.897849
-200.0,200,336.582401
-200.0,200,337.207213
-200.0,200,337.887048
-200.0,200,338.577615
-200.0,200,339.270938
-200.0,200,339.944311
-200.0,200,340.625831
-200.0,200,341.242556
-200.0,200,341.868136
-200.0,200,342.494061
-200.0,200,343.105433
-200.0,200,343.712871
-200.0,200,344.496443
-200.0,200,345.09905
-200.0,200,345.7963
-200.0,200,346.409394
-200.0,200,346.972749
-200.0,200,347.611954
-200.0,200,348.178428
-200.0,200,348.697931
-200.0,200,349.32946
-200.0,200,349.926775
-200.0,200,350.547625
-200.0,200,351.161697
-200.0,200,351.790085
-200.0,200,352.383036
-200.0,200,353.076138
-200.0,200,353.727553
-200.0,200,354.426778
-200.0,200,355.088505
-200.0,200,355.844577
-200.0,200,356.544914
-200.0,200,357.274162
-200.0,200,357.972371
-200.0,200,358.619059
-200.0,200,359.205299
-200.0,200,359.92715
