#{"t_start": 1733238659.2027209, "env_id": "MountainCar-v0"}
r,l,t
-200.0,200,184.426911
-200.0,200,184.712113
-200.0,200,185.003112
-200.0,200,185.327552
-200.0,200,185.60519
-200.0,200,185.90789
-200.0,200,186.18832
-200.0,200,186.48523
-200.0,200,186.765399
-200.0,200,187.04809
-200.0,200,187.333259
-200.0,200,187.635937
-200.0,200,187.948924
-200.0,200,188.263273
-200.0,200,188.538707
-200.0,200,188.83614
-200.0,200,189.126336
-200.0,200,189.417952
-200.0,200,189.690653
-200.0,200,189.975951
-200.0,200,190.257744
-200.0,200,190.554315
-200.0,200,190.801073
-200.0,200,191.086659
-200.0,200,191.348509
-200.0,200,191.682023
-200.0,200,191.988513
-200.0,200,192.313459
-200.0,200,192.605976
-200.0,200,192.920074
-200.0,200,193.236854
-200.0,200,193.595204
-200.0,200,193.88806
-200.0,200,194.201363
-200.0,200,194.489796
-200.0,200,194.814883
-200.0,200,195.1069
-200.0,200,195.412284
-200.0,200,195.730403
-200.0,200,196.067474
-200.0,200,196.363478
-200.0,200,196.682052
-200.0,200,196.985646
-200.0,200,197.294725
-200.0,200,197.590661
-200.0,200,197.900958
-200.0,200,198.227981
-200.0,200,198.557444
-200.0,200,198.844534
-200.0,200,199.162454
-200.0,200,199.462592
-200.0,200,199.803413
-200.0,200,200.126835
-200.0,200,200.455735
-200.0,200,200.752564
-200.0,200,201.068154
-200.0,200,201.370497
-200.0,200,201.676195
-200.0,200,202.00506
-200.0,200,202.320094
-200.0,200,202.608501
-200.0,200,202.909788
-200.0,200,203.223757
-200.0,200,203.566791
-200.0,200,203.876215
-200.0,200,204.190862
-200.0,200,204.483662
-200.0,200,204.776957
-200.0,200,205.071331
-200.0,200,205.387843
-200.0,200,205.689098
-200.0,200,206.000065
-200.0,200,206.291056
-200.0,200,206.609421
-200.0,200,206.875206
-200.0,200,207.15276
-200.0,200,207.427149
-200.0,200,207.723243
-200.0,200,208.0381
-200.0,200,208.444646
-200.0,200,208.746538
-200.0,200,209.034813
-200.0,200,209.293586
-200.0,200,209.585295
-200.0,200,209.835964
-200.0,200,210.107754
-200.0,200,210.367388
-200.0,200,210.639642
-200.0,200,210.920655
-200.0,200,211.239904
-200.0,200,211.546409
-200.0,200,211.85611
-200.0,200,212.128639
-200.0,200,212.411092
-200.0,200,212.677096
-200.0,200,212.977996
-200.0,200,213.277339
-200.0,200,213.590397
-200.0,200,213.876169
-200.0,200,214.183501
-200.0,200,214.492187
-200.0,200,214.790683
-200.0,200,215.101693
-200.0,200,215.438489
-200.0,200,215.745344
-200.0,200,216.425085
-200.0,200,216.722463
-200.0,200,217.032042
-200.0,200,217.322438
-200.0,200,217.633553
-200.0,200,217.928762
-200.0,200,218.242483
-200.0,200,218.524116
-200.0,200,218.850668
-200.0,200,219.163731
-200.0,200,219.481509
-200.0,200,219.814072
-200.0,200,220.118295
-200.0,200,220.406243
-200.0,200,220.710722
-200.0,200,221.003724
-200.0,200,221.310558
-200.0,200,221.597258
-200.0,200,221.917922
-200.0,200,222.20925
-200.0,200,222.505605
-200.0,200,222.794722
-200.0,200,223.126032
-200.0,200,223.438548
-200.0,200,223.788604
-200.0,200,224.091087
-200.0,200,224.410979
-200.0,200,224.707705
-200.0,200,225.025677
-200.0,200,225.33147
-200.0,200,225.649349
-200.0,200,225.942715
-200.0,200,226.244998
-200.0,200,226.541112
-200.0,200,226.852585
-200.0,200,227.135668
-200.0,200,227.442195
-200.0,200,227.749248
-200.0,200,228.063307
-200.0,200,228.367928
-200.0,200,228.661553
-200.0,200,228.927311
-200.0,200,229.229675
-200.0,200,229.521081
-200.0,200,229.838772
-200.0,200,230.142691
-200.0,200,230.449352
-200.0,200,230.769556
-200.0,200,231.076321
-200.0,200,231.374807
-200.0,200,231.67811
-200.0,200,231.979576
-200.0,200,232.31621
-200.0,200,232.61059
-200.0,200,232.925891
-200.0,200,233.210734
-200.0,200,233.518671
-200.0,200,233.808493
-200.0,200,234.120425
-200.0,200,234.407235
-200.0,200,234.721506
-200.0,200,235.012387
-200.0,200,235.309839
-200.0,200,235.58291
-200.0,200,235.890298
-200.0,200,236.17901
-200.0,200,236.473529
-200.0,200,236.772446
-200.0,200,237.08413
-200.0,200,237.377329
-200.0,200,237.712714
-200.0,200,238.015028
-200.0,200,238.345926
-200.0,200,238.660937
-200.0,200,238.992451
-200.0,200,239.294486
-200.0,200,239.633806
-200.0,200,239.923869
-200.0,200,240.229749
-200.0,200,240.534037
-200.0,200,240.847833
-200.0,200,241.147869
-200.0,200,241.448356
-200.0,200,241.741967
-200.0,200,242.057643
-200.0,200,242.366881
-200.0,200,242.696144
-200.0,200,243.022286
-200.0,200,243.347599
-200.0,200,243.651342
-200.0,200,243.984595
-200.0,200,244.332732
-200.0,200,244.644207
-200.0,200,244.947276
-200.0,200,245.273242
-200.0,200,245.575746
-200.0,200,245.880376
